Utilization,InferabilityRate,TaskCount
0.045982146,0.340484688,13
0.168761673,0.943251962,13
0.097319743,0.920191846,13
0.117868401,0.941707779,13
0.17878296,0.342371974,13
0.158997658,0.343188256,13
0.166163677,0.34326799,13
0.145644147,0.343558804,13
0.161886605,0.460822542,13
0.063658958,0.343754173,13
0.062676037,0.214551721,13
0.126707332,0.344302453,13
0.063845841,0.344739237,13
0.105977399,0.34495659,13
0.055760782,0.345474181,13
0.133002416,0.345602048,13
0.138567697,0.345608245,13
0.158353984,0.346135014,13
0.095214842,0.346414441,13
0.091058535,0.348042019,13
0.172365269,0.06212799,13
0.066358164,0.66326996,13
0.118172341,0.089357473,13
0.146736021,0.349742003,13
0.045227055,0.35001999,13
0.122735513,0.350060728,13
0.175767639,0.351194332,13
0.131309827,0,13
0.020748538,0.351981694,13
0.034263377,0.352317604,13
0.138410261,0.352365406,13
0.161138804,0.419025742,13
0.135996105,0.352888527,13
0.099446393,0.352963162,13
0.115884494,0.353393491,13
0.089395882,0.354667329,13
0.047438997,0.354688029,13
0.025174194,0,13
0.068023859,0.355450439,13
0.175988216,0.355462601,13
0.021902507,0.355700949,13
0.115088549,0,13
0.063820885,0.355895746,13
0.164211376,0.784487125,13
0.233304469,0.357909713,13
0.372787631,0.358219659,13
0.291749158,0.358812638,13
0.255007283,0.781970659,13
0.317379743,0.361060125,13
0.226782393,0.361685249,13
0.302970377,0.362203129,13
0.267092798,0.362598751,13
0.271768516,0.362852617,13
0.310125117,0.362865228,13
0.23174033,0.363088792,13
0.340627204,0,13
0.272611593,0.363251581,13
0.281374184,0,13
0.355003048,0.363429477,13
0.267556672,0.363512581,13
0.299858354,0.363734523,13
0.343472718,0.364074967,13
0.264200855,0.080154417,13
0.251600573,0.364498928,13
0.317125203,0.809360633,13
0.302756288,0.364957831,13
0.347836453,0.365227922,13
0.280307853,0,13
0.234829802,0.365495198,13
0.316475386,0.365524455,13
0.342041863,0.365783214,13
0.306702532,0.365876958,13
0.271151508,0.366183798,13
0.31263601,0.367408564,13
0.305798705,0.367660037,13
0.229754496,0.367724112,13
0.348474578,0,13
0.301640189,0.369257592,13
0.262912159,0.36926953,13
0.293534445,0.369289075,13
0.29265443,0.369363491,13
0.239318792,0.36948982,13
0.320160516,0.370264713,13
0.3328042,0.370320373,13
0.305089421,0.807128283,13
0.286162252,0.370933607,13
0.256681202,0.371023954,13
0.252518979,0.808711207,13
0.369237424,0,13
0.265687779,0.371607295,13
0.286901967,0.371717999,13
0.376591304,0.372065432,13
0.374086677,0.3724639,13
0.316268464,0.372609235,13
0.311435154,0.372994524,13
0.372102734,0,13
0.225374769,0.373583612,13
0.250343033,0,13
0.334986658,0.37411173,13
0.321521209,0,13
0.29338563,0.37526832,13
0.231471676,0.375453049,13
0.372996044,0.243621957,13
0.34520752,0.375580706,13
0.368951979,0.375997454,13
0.245564933,0.376229827,13
0.320792839,0.376382626,13
0.238764821,0.275462931,13
0.287178452,0,13
0.318626906,0.377115676,13
0.226242658,0,13
0.274167615,0.378305497,13
0.319772314,0.37857508,13
0.295272559,0.378595472,13
0.277543402,0.379377302,13
0.358215914,0.829186489,13
0.379449765,0.46576099,13
0.377040493,0.380164031,13
0.343230698,0,13
0.286581555,0,13
0.220073447,0.380908289,13
0.228894745,0.381293366,13
0.317160164,0.381799917,13
0.294900808,0.38181211,13
0.368230685,0.382064189,13
0.337806866,0.38254623,13
0.245067295,0.382669364,13
0.262735986,0.383330038,13
0.247152669,0.268301481,13
0.351726354,0.383487122,13
0.227601508,0.383553788,13
0.314901082,0.384091082,13
0.22817086,0.384097152,13
0.349004718,0.384123773,13
0.235189979,0,13
0.302101496,0.035867172,13
0.245478208,0.38494212,13
0.326960428,0.91486526,13
0.235494714,0.385412284,13
0.291264015,0.385621627,13
0.309343329,0.385957492,13
0.318829259,0.290882534,13
0.238141344,0.386148501,13
0.327306495,0.199660401,13
0.457895337,0.050371852,13
0.446244897,0.380921388,13
0.491898398,0.349581614,13
0.486287029,0.383510578,13
0.454308709,0.353751364,13
0.558508764,0.479950991,13
0.453061184,0,13
0.455974938,0.562603892,13
0.534801638,0.358800027,13
0.502860946,0.351313315,13
0.551328898,0.369960636,13
0.576673583,0.364278167,13
0.529172638,0.381111727,13
0.569870351,0,13
0.526394635,0.368347346,13
0.499593019,0.38315648,13
0.527930286,0.354006901,13
0.557904661,0.362990729,13
0.537158014,0.37582144,13
0.469579701,0.372127141,13
0.422576906,0.66824622,13
0.451882469,0.37839776,13
0.429250075,0.363963549,13
0.53459044,0.741835699,13
0.460150499,0.23788793,13
0.453722887,0,13
0.579923426,0.37385026,13
0.46744389,0.384067697,13
0.501219751,0.349513254,13
0.48118815,0.351098033,13
0.493165528,0,13
0.477184698,0.359439798,13
0.525882811,0.375915449,13
0.543401716,0.348505396,13
0.564728579,0.23109917,13
0.421119346,0.056955479,13
0.479447947,0.366306937,13
0.425396758,0.53604538,13
0.527707825,0.386104926,13
0.454220873,0.384476051,13
0.421344524,0.362317279,13
0.475281335,0.359205665,13
0.527287283,0.350432663,13
0.575541851,0,13
0.556418451,0.351791555,13
0.452654994,0.373759691,13
0.515891155,0.378910804,13
0.515726172,0.349630175,13
0.427011677,0.351307937,13
0.554556501,0.364979653,13
0.564604491,0.378304228,13
0.433869282,0.115043837,13
0.441892073,0.371905198,13
0.443482353,0.369155544,13
0.449027884,0,13
0.462068444,0.359820193,13
0.480122228,0.354908651,13
0.517070237,0.443655887,13
0.558502905,0.35147933,13
0.449792508,0.354477845,13
0.441501594,0.352341185,13
0.52091074,0.337225402,13
0.497827613,0.385698065,13
0.519733932,0.386179284,13
0.554123971,0.372439526,13
0.441705911,0.372278837,13
0.519592669,0.350567749,13
0.511687993,0.371238804,13
0.506512166,0,13
0.504242654,0.386149866,13
0.441429987,0.351199389,13
0.449982582,0.360139446,13
0.531851832,0,13
0.57335125,0.374111372,13
0.434357848,0.383065345,13
0.425311874,0.383937524,13
0.572360243,0.37294123,13
0.469861487,0.274842272,13
0.482449751,0.160620285,13
0.443322207,0.354173215,13
0.54143153,0.353039698,13
0.525632213,0.360931271,13
0.480442897,0.374697439,13
0.508559968,0.354984838,13
0.506233845,0,13
0.462376444,0.384716485,13
0.458073342,0.353330521,13
0.467301739,0.37703897,13
0.543049897,0.017269175,13
0.535838782,0.379995963,13
0.471627743,0.340760827,13
0.420610691,0,13
0.555178795,0.350203026,13
0.45378769,0.355084029,13
0.455755687,0.354122428,13
0.438527164,0.352809806,13
0.453562125,0.366035262,13
0.513807508,0.384629272,13
0.529390563,0.356943545,13
0.56980108,0.372839798,13
0.631532088,0.366319957,13
0.652293887,0.366288999,13
0.728360426,0.765034319,13
0.636439446,0.365874669,13
0.753733431,0.365427317,13
0.698088921,0.365058943,13
0.716912882,0.364939652,13
0.726318255,0,13
0.713533444,0.937991358,13
0.743927867,0.580858142,13
0.657508024,0.36124984,13
0.687014635,0.360917254,13
0.626034299,0.360850535,13
0.773690508,0.070840029,13
0.679896349,0.360491432,13
0.649387505,0.359446792,13
0.766678146,0.358313493,13
0.776960681,0.357424987,13
0.764868741,0.357186747,13
0.720291138,0.109313437,13
0.756738402,0.703192199,13
0.621316352,0.886824539,13
0.707132621,0.355831133,13
0.62550827,0,13
0.627806024,0.355091858,13
0.728618279,0.353933549,13
0.68962677,0.353365796,13
0.720176607,0.353326494,13
0.752183623,0.353199243,13
0.730746451,0.352958487,13
0.625597789,0.352945437,13
0.7562982,0.351753794,13
0.76156297,0,13
0.768598324,0.456541951,13
0.687601507,0.350359298,13
0.759351761,0.349851928,13
0.768318888,0.349769452,13
0.708520373,0.34949141,13
0.749426117,0.347256594,13
0.710201983,0.347212882,13
0.750528637,0.346829153,13
0.69992705,0.345793154,13
0.638773957,0,13
0.662171854,0.344771393,13
0.68609266,0.344160773,13
0.721372217,0.342843339,13
0.686314859,0.342673539,13
0.645381993,0.342450441,13
0.645755127,0.084245143,13
0.634366761,0.340288483,13
0.650390826,0.340198228,13
0.667440228,0.339097798,13
0.733101586,0.339068938,13
0.623640751,0.339052859,13
0.683559069,0.337561391,13
0.635728466,0.369266549,13
0.668729643,0.33704726,13
0.651484146,0.337005717,13
0.734827989,0.336080033,13
0.70251058,0.335902865,13
0.665134638,0.334932031,13
0.778751795,0.333326255,13
0.72943895,0.332993047,13
0.756373793,0.330594073,13
0.771441739,0.330528509,13
0.641208522,0.329391848,13
0.672697409,0.328638339,13
0.681134619,0.328279074,13
0.635774746,0.328246484,13
0.718933234,0.327848478,13
0.74575316,0.327796964,13
0.684415673,0.327535667,13
0.779511602,0,13
0.727772816,0.326465092,13
0.663572675,0.326444133,13
0.727509144,0.325925797,13
0.626663812,0.325789543,13
0.636039842,0,13
0.730050419,0.324907747,13
0.722079469,0.324717563,13
0.706780829,0.324452247,13
0.760347809,0.323988969,13
0.755415817,0.323381392,13
0.694756123,0.32336303,13
0.719738663,0.323303456,13
0.681456827,0.322543337,13
0.67370563,0.511040975,13
0.64994751,0.322471806,13
0.764092668,0.322268273,13
0.630925864,0.321232494,13
0.763548067,0.812697624,13
0.645667423,0.320418191,13
0.763513988,0.319967764,13
0.693265424,0.485640143,13
0.655948455,0.797300109,13
0.643801483,0.319520468,13
0.627582682,0.319467604,13
0.724263106,0.470191633,13
0.719084512,0.319088812,13
0.727854773,0.318624385,13
0.917314777,0.353661491,13
0.919509606,0.353293127,13
0.851934135,0.351132716,13
0.954613372,0.350631041,13
0.821767868,0.350241866,13
0.881475706,0.350230618,13
0.934074229,0.483485804,13
0.831277429,0.349465941,13
0.934377133,0.349459842,13
0.875953413,0.348848945,13
0.820948374,0.34853936,13
0.901059023,0.348537441,13
0.969020024,0.347835261,13
0.908830678,0.347574537,13
0.867753113,0,13
0.899559017,0.346681306,13
0.93806637,0.34660707,13
0.887458959,0.346273603,13
0.911334309,0,13
0.951854707,0.344245801,13
0.943679974,0.344182927,13
0.920766652,0.343988611,13
0.878301555,0.343795008,13
0.834903911,0.161885194,13
0.868409157,0.923476611,13
0.85311946,0,13
0.853852152,0.34135418,13
0.82070733,0.202781801,13
0.838098529,0.814474283,13
0.960117746,0.339772927,13
0.962885131,0.339266423,13
0.916292191,0.339251994,13
0.916981357,0.338532412,13
0.915088013,0.337973666,13
0.838350064,0.337863657,13
0.945380357,0.33668488,13
0.848697851,0.336450922,13
0.900202346,0.335856788,13
0.946286623,0.335026511,13
0.951765092,0.33463282,13
0.848267904,0.334539046,13
0.95277541,0.334537575,13
0.977101925,0.334495271,13
0.943807926,0.334492759,13
0.918556731,0.334321341,13
0.977024152,0.334304345,13
0.845990097,0.334072733,13
0.904358876,0.332411364,13
0.908215211,0.332018579,13
0.83289617,0.331644456,13
0.912585996,0.331540543,13
0.850403259,0.331395369,13
0.947813237,0.617373286,13
0.837274753,0.330709139,13
0.880364207,0.330448256,13
0.910561692,0.330342511,13
0.906614729,0.329984002,13
0.952145939,0.329553707,13
0.97018791,0.562196606,13
0.970684495,0.329305512,13
0.96234497,0.329151759,13
0.904168225,0.329105708,13
0.909947769,0.031480152,13
0.857268993,0.504469207,13
0.920770746,0.327070841,13
0.857396424,0.325981226,13
0.92799399,0.325860393,13
0.85353078,0.561633772,13
0.872858468,0.325039851,13
0.957298921,0.324556499,13
0.962857341,0.324482133,13
0.891583832,0.324390531,13
0.924036217,0,13
0.886098864,0.323578142,13
0.930627293,0.322692537,13
0.910085534,0.322459916,13
0.872116164,0.321309479,13
0.918075422,0,13
0.908271854,0.065485882,13
0.959455581,0.32098788,13
0.83361075,0.320782066,13
0.929433966,0.319082231,13
0.95114344,0,13
0.895076667,0.318588286,13
0.907683561,0.318201187,13
0.955341114,0.317622903,13
0.874900336,0.875292576,13
0.917057243,0.317079667,13
0.93012041,0.31669264,13
0.896586163,0.316601026,13
0.937252974,0.316515448,13
0.821978419,0.315863388,13
0.940154261,0.65018219,13
0.964958079,0.314961502,13
0.901604116,0.313654529,13
0.870662438,0.311267297,13
0.881890639,0.310980808,13
0.882569567,0,13
0.846216208,0.309435117,13
0.857761584,0.308349642,13
0.088670619,0.298046021,15
0.020222596,0.49393968,15
0.030493661,0.298860472,15
0.031933056,0.299076519,15
0.049266739,0.299125284,15
0.050981254,0,15
0.051036223,0.299370419,15
0.051737992,0.30064934,15
0.060053713,0.197626016,15
0.062537337,0.300974169,15
0.063816757,0.301048587,15
0.067342607,0.827753259,15
0.077322671,0.301250897,15
0.084883891,0.301781487,15
0.101281924,0.191412297,15
0.106591733,0.302388207,15
0.127972925,0.302650851,15
0.132112085,0.302757511,15
0.15746734,0.28114684,15
0.160476064,0.303002219,15
0.166201741,0.303123748,15
0.167252303,0.303559034,15
0.174090942,0.304463697,15
0.178677921,0,15
0.179454419,0.305438068,15
0.099829442,0,15
0.056926155,0.307086498,15
0.076376891,0.30734912,15
0.022114917,0,15
0.137713364,0.307570881,15
0.175564289,0.30778889,15
0.023130616,0,15
0.114615317,0.308965177,15
0.024367701,0.309115388,15
0.110894414,0.698596273,15
0.153657104,0.310702565,15
0.038144619,0.31074244,15
0.132840233,0.310894094,15
0.143499346,0,15
0.120876677,0.312312731,15
0.145140637,0.312631717,15
0.06027957,0.096828111,15
0.172648437,0,15
0.084894718,0.313512351,15
0.139417228,0.31408546,15
0.107390152,0.315001422,15
0.077269237,0,15
0.138628136,0.408808226,15
0.039877087,0.315667255,15
0.131756221,0.315723035,15
0.095384174,0.315775104,15
0.160847256,0.31621612,15
0.059362718,0.317384665,15
0.100319056,0.318381225,15
0.133276496,0.318696348,15
0.116031397,0.31934848,15
0.053268732,0.3195888,15
0.045340517,0.320110313,15
0.179389715,0.32018227,15
0.033605015,0.321049209,15
0.115080155,0.321293069,15
0.178752051,0.063605441,15
0.155350718,0.445140816,15
0.100109733,0.322553954,15
0.03168628,0,15
0.127807668,0.322896944,15
0.144174003,0.322920068,15
0.043005267,0,15
0.112701591,0.323492894,15
0.029785188,0.63636647,15
0.066499053,0.799879488,15
0.176988533,0.32416157,15
0.043057206,0.324326115,15
0.123653718,0.324506214,15
0.13384287,0.324691625,15
0.14037184,0.324953651,15
0.154589045,0,15
0.13570056,0.359936397,15
0.098580601,0.326538494,15
0.11767067,0,15
0.021329295,0.327065886,15
0.155404919,0.327236949,15
0.083256789,0.327352431,15
0.156290105,0.327412566,15
0.100791936,0.328017287,15
0.157453515,0.328373524,15
0.05103586,0.328654347,15
0.120320873,0.328974621,15
0.029315309,0.329822593,15
0.058449449,0.32987399,15
0.023686739,0.329890085,15
0.059354225,0.141749888,15
0.027751659,0.330648959,15
0.036004656,0.330753863,15
0.10339679,0.330799367,15
0.114969894,0.331601929,15
0.171753401,0.331625226,15
0.108641441,0.056738645,15
0.138561393,0.33200913,15
0.173369617,0.333006625,15
0.228554944,0.875200388,15
0.230073189,0,15
0.231082933,0.32711582,15
0.257052302,0,15
0.269273242,0.328322163,15
0.270866045,0.425752319,15
0.284833361,0.328749272,15
0.293106488,0.329054924,15
0.295255791,0.06835979,15
0.304206484,0.329874867,15
0.317484538,0.330155192,15
0.320276655,0.330638009,15
0.331481852,0.331516369,15
0.332044444,0.331999685,15
0.338676557,0.332079657,15
0.346384295,0.333087622,15
0.349758017,0.334221043,15
0.353391108,0.334734969,15
0.353643112,0,15
0.354708005,0.33534042,15
0.363236055,0.335684575,15
0.373818817,0.39949377,15
0.375089569,0.337331925,15
0.231205412,0.337467442,15
0.37461653,0.338141308,15
0.226609285,0.338362655,15
0.345070477,0.338800338,15
0.3048373,0.338818976,15
0.2754501,0.306523026,15
0.263733642,0.3394498,15
0.28228131,0.33974888,15
0.290707385,0,15
0.36234536,0.340112064,15
0.260997303,0.340266467,15
0.269566585,0.340367007,15
0.231997166,0.340644279,15
0.290970507,0,15
0.314540303,0.878212763,15
0.295359923,0.342627057,15
0.272482708,0.342898582,15
0.379970036,0.344240182,15
0.309386804,0.345328526,15
0.282158333,0.345978811,15
0.324313307,0.346585103,15
0.368177517,0.347138478,15
0.330578675,0.348264509,15
0.299757328,0.348437957,15
0.305563854,0.350444874,15
0.223392796,0.926850114,15
0.323581639,0.350926255,15
0.370886223,0.35111341,15
0.235631029,0.351184224,15
0.326379953,0.352282577,15
0.278181944,0.352842888,15
0.345828348,0.35312316,15
0.272699121,0.353300535,15
0.23670822,0.353415349,15
0.370360674,0.354098949,15
0.305326171,0.354448718,15
0.246374801,0.240447394,15
0.276927851,0.638584966,15
0.223064723,0.356063148,15
0.3259323,0.356500852,15
0.374876373,0,15
0.276583826,0.35715659,15
0.283306884,0.357495502,15
0.305570124,0.358079247,15
0.289752146,0,15
0.375496668,0.358434378,15
0.307413608,0.359221168,15
0.277492836,0.35977461,15
0.302568155,0.354473337,15
0.378889021,0.360537238,15
0.246550761,0.360567236,15
0.338374758,0.361206896,15
0.344419446,0.361337722,15
0.29142839,0.551986172,15
0.233302265,0,15
0.247939875,0,15
0.274495933,0.364121561,15
0.275623455,0.516428669,15
0.332463793,0,15
0.256855974,0.365582683,15
0.366488909,0.365669708,15
0.223844496,0.366225726,15
0.373874142,0.271938783,15
0.245013296,0.366739649,15
0.266148074,0.36674045,15
0.24292087,0.822572761,15
0.326734376,0,15
0.269444501,0.369031304,15
0.224988079,0.369826253,15
0.324298236,0.369936697,15
0.244703823,0.370050271,15
0.246770512,0.37060669,15
0.278906248,0.371032303,15
0.236129804,0.37124569,15
0.368918349,0.372120162,15
0.28524627,0.372458277,15
0.379151506,0.372489971,15
0.421529348,0,15
0.422969415,0.607568463,15
0.424540951,0.349275559,15
0.432843778,0.140111799,15
0.437100966,0.537717412,15
0.438521222,0,15
0.445831258,0.865416674,15
0.4504149,0.363542111,15
0.453212772,0.144284193,15
0.453524748,0.365536022,15
0.457183718,0.358891946,15
0.461573083,0.226659138,15
0.476173345,0.356152978,15
0.476677763,0.353183268,15
0.483974425,0.348805985,15
0.488026189,0.351674915,15
0.49089933,0.361897224,15
0.49266156,0.353716528,15
0.498655984,0.363997279,15
0.502922839,0.362298244,15
0.506801569,0.360750822,15
0.512214729,0.869324788,15
0.512734894,0.350969659,15
0.519139677,0.35091417,15
0.527392493,0,15
0.528558115,0.807013671,15
0.545094438,0.348032529,15
0.549482837,0.926770496,15
0.556469775,0.362708189,15
0.560697169,0.810277586,15
0.565877346,0.35847074,15
0.566057069,0.360092702,15
0.568050058,0.361586731,15
0.570779306,0.36112844,15
0.578991984,0.348535755,15
0.579175814,0.363492401,15
0.50912752,0.348297901,15
0.479678603,0,15
0.509363177,0,15
0.511737326,0.902834453,15
0.499231492,0.365678495,15
0.567188886,0.351799039,15
0.466058656,0.355182124,15
0.524565255,0.348344614,15
0.5284632,0,15
0.421909923,0.35867844,15
0.5156618,0.073033718,15
0.521341761,0.356060205,15
0.434101532,0,15
0.437981441,0.700012771,15
0.569090209,0.364835337,15
0.544906438,0.354910474,15
0.520077707,0,15
0.485040748,0.362554416,15
0.541560025,0.360568973,15
0.43851715,0.358733716,15
0.571869146,0.365393655,15
0.528861551,0.362331414,15
0.462529865,0,15
0.512566021,0,15
0.539401079,0.356522996,15
0.526303046,0.350646303,15
0.436519356,0.876043223,15
0.487949902,0.357542824,15
0.454307765,0.357784326,15
0.543306698,0.359291286,15
0.573431889,0.362990282,15
0.573424904,0.350568015,15
0.55405242,0.365442236,15
0.507716163,0.362639412,15
0.540250183,0.351535327,15
0.460392043,0.354220475,15
0.563274339,0.353459686,15
0.446779589,0.348837909,15
0.450252698,0.358192452,15
0.566375818,0.354616037,15
0.539381194,0,15
0.425393555,0.348773141,15
0.500187697,0.348998309,15
0.437506606,0,15
0.544406207,0.352096298,15
0.483172637,0.358892009,15
0.5458625,0.351894571,15
0.562248772,0.348382633,15
0.534026759,0.360517688,15
0.440542485,0.530469183,15
0.493247062,0,15
0.496667099,0.365346647,15
0.538503465,0.353779357,15
0.517937771,0.34823424,15
0.505460926,0.350814266,15
0.488792416,0.352921125,15
0.48871244,0.354489818,15
0.488474303,0.352026397,15
0.465912781,0.363863151,15
0.460583259,0.349805958,15
0.434652836,0.347875067,15
0.422364833,0.361339002,15
0.504324211,0.356521895,15
0.430483091,0.360018,15
0.628239382,0.345587266,15
0.632350405,0.345267516,15
0.640463076,0.344667853,15
0.643456699,0.344186492,15
0.650313445,0.343576025,15
0.654673539,0.343230244,15
0.661396292,0.343159048,15
0.684570047,0.341402456,15
0.685790272,0.430180054,15
0.687062299,0.340068953,15
0.693690723,0.339888124,15
0.700016129,0.339774034,15
0.700427796,0.339510665,15
0.709689075,0.339243391,15
0.709823574,0.338824665,15
0.709878424,0.310627275,15
0.722117434,0.338728216,15
0.725591044,0.338206756,15
0.748068026,0.338200382,15
0.765084999,0.335606447,15
0.7653369,0.335465772,15
0.766287875,0.334617309,15
0.767863354,0.333116315,15
0.773833319,0.271297691,15
0.75261909,0.332314194,15
0.754322568,0.331392523,15
0.639434843,0.166917378,15
0.644813029,0.267367097,15
0.66817884,0.079160336,15
0.76736058,0.328479488,15
0.779799616,0.390003952,15
0.64145519,0.230199939,15
0.681054102,0.327423981,15
0.670717214,0.435353424,15
0.708333539,0.32534114,15
0.759098552,0.32533625,15
0.691733132,0.325292842,15
0.666432577,0.325173612,15
0.739790244,0.32416265,15
0.691150805,0.42722848,15
0.723059222,0.323435925,15
0.759697702,0.323417113,15
0.749437792,0.323181025,15
0.719451442,0.333970423,15
0.668116676,0.11175609,15
0.736397617,0.322745599,15
0.707016035,0,15
0.640083929,0.321775029,15
0.64228458,0.321466426,15
0.778141027,0.320807374,15
0.717611305,0.320757159,15
0.65542905,0,15
0.740256105,0.319744987,15
0.652295234,0.319655409,15
0.765494022,0.319424053,15
0.62087239,0.31904807,15
0.665235077,0.318995974,15
0.727167274,0.481005306,15
0.64151474,0.318409777,15
0.638745561,0.318073469,15
0.735107861,0.317677297,15
0.63123545,0.317671672,15
0.770168625,0,15
0.745066147,0.315841588,15
0.68465014,0.315804973,15
0.731295341,0.315669487,15
0.69162753,0.314765276,15
0.651398234,0.869900075,15
0.725498533,0.313350395,15
0.695662772,0.313189566,15
0.653072622,0.313057407,15
0.778449052,0.31169899,15
0.771628814,0.31064271,15
0.701521182,0,15
0.659444487,0.310228793,15
0.777386709,0.309656785,15
0.691389726,0.309620301,15
0.621181305,0.309219398,15
0.675843774,0.30915053,15
0.717937138,0.309131651,15
0.768724166,0.30912232,15
0.772860035,0,15
0.627203972,0.307763078,15
0.697984454,0.29021682,15
0.769636441,0.30742203,15
0.729913558,0.307304471,15
0.736460628,0.306725421,15
0.698852806,0.306598199,15
0.704748158,0.305949664,15
0.685035225,0.305332655,15
0.746041182,0,15
0.717649163,0.304857252,15
0.752580733,0.304451278,15
0.714778924,0.303535568,15
0.627162762,0.239412805,15
0.656289783,0,15
0.729267517,0.299966503,15
0.76094973,0.29987195,15
0.627945825,0.298759007,15
0.70126434,0.298529596,15
0.822816061,0.307419073,15
0.827413841,0,15
0.829739488,0.306974559,15
0.830611684,0.306870068,15
0.832207115,0.30660179,15
0.856649299,0.170512391,15
0.863549515,0.306216349,15
0.864949922,0.306187034,15
0.879896462,0.090987973,15
0.883375581,0,15
0.91600922,0.127302985,15
0.916530984,0.305912082,15
0.917108313,0.30576171,15
0.924312425,0.305732556,15
0.925787695,0.746415239,15
0.927002513,0.305365275,15
0.951312449,0.371415326,15
0.954749018,0.304955938,15
0.966642469,0.304549438,15
0.967404814,0.304486613,15
0.970895323,0.304313567,15
0.973558523,0.304234385,15
0.975238392,0.304182078,15
0.96464864,0.304096906,15
0.87368026,0.303932684,15
0.918338862,0.303846526,15
0.907314304,0.303819134,15
0.94232644,0,15
0.928535862,0.339229264,15
0.95937483,0.303518182,15
0.827681489,0.303045989,15
0.85512864,0.303021226,15
0.948558054,0.302618803,15
0.959564677,0.302610775,15
0.820146839,0,15
0.928292535,0.302403075,15
0.863065613,0.462060554,15
0.906597738,0.302057784,15
0.853095097,0.301546951,15
0.839574994,0.301515492,15
0.914454764,0.256231715,15
0.934778354,0.3002198,15
0.858846598,0.299976172,15
0.97595593,0.299539464,15
0.86323332,0.299314027,15
0.884736643,0.299040133,15
0.896454725,0.298915409,15
0.948249429,0.706602729,15
0.883592999,0.298640269,15
0.9715329,0.298611909,15
0.857517095,0.298570564,15
0.908548761,0.29851617,15
0.975421572,0.298142859,15
0.920883112,0.298078841,15
0.863025692,0.297952513,15
0.881679505,0.297502184,15
0.972542088,0.163017833,15
0.842428927,0.297404093,15
0.942421261,0.297310088,15
0.83005447,0.296976489,15
0.896900687,0.296625167,15
0.943527516,0.296583871,15
0.831551488,0.296489278,15
0.869029695,0.296122665,15
0.861711952,0.295978607,15
0.939497406,0.295959107,15
0.965118925,0.295381445,15
0.968226202,0,15
0.976925669,0.295049422,15
0.861648959,0.294763303,15
0.936465222,0.294715119,15
0.858517467,0.294544415,15
0.891620311,0.185407029,15
0.820076564,0.294433225,15
0.951281466,0.025759909,15
0.824624766,0.147542415,15
0.945564353,0.29373789,15
0.968899775,0.293687804,15
0.975790174,0.293411272,15
0.827742908,0.905315999,15
0.870645776,0.292877066,15
0.95242114,0.292842902,15
0.957516547,0.292513492,15
0.852421907,0.292257128,15
0.821410002,0.292239656,15
0.826680744,0.292046067,15
0.841493524,0,15
0.856902704,0.291690611,15
0.877236959,0.53982088,15
0.878280196,0.290813069,15
0.881159436,0.290533626,15
0.886831351,0,15
0.909290318,0.289778906,15
0.92739828,0.289714528,15
0.930291373,0.289050865,15
0.94713104,0.288909583,15
0.963117961,0.288515933,15
0.964358277,0.288316076,15
0.966903577,0.287365181,15
0.97870492,0.287338229,15
